Destination;Origin;Product;Year;dist_km;Euros
AT;DE;16;2011;478.0696683;185902557
DE;AT;17;2011;478.0696683;69549308
AT;DE;17;2011;478.0696683;129825884
DE;AT;18;2011;478.0696683;115613887
AT;DE;18;2011;478.0696683;233477187
DE;AT;19;2011;478.0696683;246408852
AT;DE;19;2011;478.0696683;435722528
DE;AT;20;2011;478.0696683;279616370
AT;DE;20;2011;478.0696683;164920432
DE;AT;1;2012;478.0696683;28051016
AT;DE;1;2012;478.0696683;88067854
DE;AT;2;2012;478.0696683;310159330
AT;DE;2;2012;478.0696683;553938086
DE;AT;3;2012;478.0696683;20047065
AT;DE;3;2012;478.0696683;127303671
DE;AT;4;2012;478.0696683;480269446
AT;DE;4;2012;478.0696683;431386855
DE;AT;5;2012;478.0696683;38744731
AT;DE;5;2012;478.0696683;33675331
DE;AT;6;2012;478.0696683;6326487
AT;DE;6;2012;478.0696683;100758830
DE;AT;7;2012;478.0696683;65890929
AT;DE;7;2012;478.0696683;155447957
DE;AT;8;2012;478.0696683;171440515
AT;DE;8;2012;478.0696683;242230216
DE;AT;9;2012;478.0696683;32971986
AT;DE;9;2012;478.0696683;182524502
DE;AT;10;2012;478.0696683;68998668
AT;DE;10;2012;478.0696683;64252586
DE;AT;11;2012;478.0696683;44622850
AT;DE;11;2012;478.0696683;52687756
DE;AT;12;2012;478.0696683;94220324
AT;DE;12;2012;478.0696683;67634873
DE;AT;13;2012;478.0696683;4770603
AT;DE;13;2012;478.0696683;17318511
DE;AT;14;2012;478.0696683;499959
AT;DE;14;2012;478.0696683;2179666
DE;AT;15;2012;478.0696683;97283106
AT;DE;15;2012;478.0696683;140509042
DE;AT;16;2012;478.0696683;244692559
AT;DE;16;2012;478.0696683;199685961
DE;AT;17;2012;478.0696683;78445677
AT;DE;17;2012;478.0696683;140196089
DE;AT;18;2012;478.0696683;113994372
AT;DE;18;2012;478.0696683;253802699
DE;AT;19;2012;478.0696683;269297012
AT;DE;19;2012;478.0696683;469663733
DE;AT;20;2012;478.0696683;251823087
AT;DE;20;2012;478.0696683;182723557
DE;AT;1;2013;478.0696683;22924384
AT;DE;1;2013;478.0696683;88291208
DE;AT;2;2013;478.0696683;336375622
AT;DE;2;2013;478.0696683;548320125
DE;AT;3;2013;478.0696683;27637633
AT;DE;3;2013;478.0696683;134236281
DE;AT;4;2013;478.0696683;500710986
AT;DE;4;2013;478.0696683;476697088
DE;AT;5;2013;478.0696683;41666855
AT;DE;5;2013;478.0696683;29309823
DE;AT;6;2013;478.0696683;4549328
AT;DE;6;2013;478.0696683;104934549
DE;AT;7;2013;478.0696683;68820941
AT;DE;7;2013;478.0696683;162265366
DE;AT;8;2013;478.0696683;174438439
AT;DE;8;2013;478.0696683;246391991
DE;AT;9;2013;478.0696683;34724146
AT;DE;9;2013;478.0696683;154578189
DE;AT;10;2013;478.0696683;65463158
AT;DE;10;2013;478.0696683;109198173
DE;AT;11;2013;478.0696683;46078193
AT;DE;11;2013;478.0696683;63419031
DE;AT;12;2013;478.0696683;146794251
AT;DE;12;2013;478.0696683;80008479
DE;AT;13;2013;478.0696683;3023752
AT;DE;13;2013;478.0696683;18819326
DE;AT;14;2013;478.0696683;2846560
AT;DE;14;2013;478.0696683;2354397
DE;AT;15;2013;478.0696683;94538690
AT;DE;15;2013;478.0696683;130622124
DE;AT;16;2013;478.0696683;246994602
AT;DE;16;2013;478.0696683;208579221
DE;AT;17;2013;478.0696683;88896183
AT;DE;17;2013;478.0696683;128883537
DE;AT;18;2013;478.0696683;120819190
AT;DE;18;2013;478.0696683;283831269
DE;AT;19;2013;478.0696683;308689074
AT;DE;19;2013;478.0696683;479566741
DE;AT;20;2013;478.0696683;265317152
AT;DE;20;2013;478.0696683;183616345
DE;AT;1;2014;478.0696683;26372935
AT;DE;1;2014;478.0696683;91767988
DE;AT;2;2014;478.0696683;333535509
AT;DE;2;2014;478.0696683;577792091
DE;AT;3;2014;478.0696683;32450071
AT;DE;3;2014;478.0696683;149123532
DE;AT;4;2014;478.0696683;566719965
AT;DE;4;2014;478.0696683;523333653
DE;AT;5;2014;478.0696683;43594328
AT;DE;5;2014;478.0696683;23657680
DE;AT;6;2014;478.0696683;3243606
AT;DE;6;2014;478.0696683;111697799
DE;AT;7;2014;478.0696683;59371969
AT;DE;7;2014;478.0696683;153259050
DE;AT;8;2014;478.0696683;161331759
AT;DE;8;2014;478.0696683;232744958
DE;AT;9;2014;478.0696683;38365413
AT;DE;9;2014;478.0696683;157915002
DE;AT;10;2014;478.0696683;60123256
AT;DE;10;2014;478.0696683;67085127
DE;AT;11;2014;478.0696683;51091266
AT;DE;11;2014;478.0696683;53605064
DE;AT;12;2014;478.0696683;129890709
AT;DE;12;2014;478.0696683;77073631
DE;AT;13;2014;478.0696683;1630445
AT;DE;13;2014;478.0696683;15767966
DE;AT;14;2014;478.0696683;10203626
AT;DE;14;2014;478.0696683;1757488
DE;AT;15;2014;478.0696683;90460492
AT;DE;15;2014;478.0696683;109953236
DE;AT;16;2014;478.0696683;235452226
AT;DE;16;2014;478.0696683;194113570
DE;AT;17;2014;478.0696683;82719085
AT;DE;17;2014;478.0696683;119694137
DE;AT;18;2014;478.0696683;129231055
AT;DE;18;2014;478.0696683;285998559
DE;AT;19;2014;478.0696683;327290594
AT;DE;19;2014;478.0696683;527378928
DE;AT;20;2014;478.0696683;260977646
AT;DE;20;2014;478.0696683;184912266
DE;AT;1;2015;478.0696683;19286556
AT;DE;1;2015;478.0696683;78527069
DE;AT;2;2015;478.0696683;345854804
AT;DE;2;2015;478.0696683;515021224
DE;AT;3;2015;478.0696683;24552749
AT;DE;3;2015;478.0696683;153826351
DE;AT;4;2015;478.0696683;566572649
AT;DE;4;2015;478.0696683;500710495
DE;AT;5;2015;478.0696683;41724849
AT;DE;5;2015;478.0696683;23687111
DE;AT;6;2015;478.0696683;3879323
AT;DE;6;2015;478.0696683;109102664
DE;AT;7;2015;478.0696683;61612661
AT;DE;7;2015;478.0696683;168547497
DE;AT;8;2015;478.0696683;162749809
AT;DE;8;2015;478.0696683;266498190
DE;AT;9;2015;478.0696683;35899156
AT;DE;9;2015;478.0696683;181888296
DE;AT;10;2015;478.0696683;76015133
AT;DE;10;2015;478.0696683;67872855
DE;AT;11;2015;478.0696683;53491971
AT;DE;11;2015;478.0696683;55956301
DE;AT;12;2015;478.0696683;130936724
AT;DE;12;2015;478.0696683;84387999
DE;AT;13;2015;478.0696683;2088293
AT;DE;13;2015;478.0696683;17586529
DE;AT;14;2015;478.0696683;12812414
AT;DE;14;2015;478.0696683;1365858
DE;AT;15;2015;478.0696683;92433645
AT;DE;15;2015;478.0696683;100444399
DE;AT;16;2015;478.0696683;231801642
AT;DE;16;2015;478.0696683;198525416
DE;AT;17;2015;478.0696683;79070829
AT;DE;17;2015;478.0696683;124661462
DE;AT;18;2015;478.0696683;134838560
AT;DE;18;2015;478.0696683;309686077
DE;AT;19;2015;478.0696683;373907801
AT;DE;19;2015;478.0696683;546765393
DE;AT;20;2015;478.0696683;283782447
AT;DE;20;2015;478.0696683;198426760
DE;AT;1;2016;478.0696683;21817187
AT;DE;1;2016;478.0696683;89137478
DE;AT;2;2016;478.0696683;360595691
AT;DE;2;2016;478.0696683;534962409
DE;AT;3;2016;478.0696683;35111817
AT;DE;3;2016;478.0696683;163593463
DE;AT;4;2016;478.0696683;568455710
AT;DE;4;2016;478.0696683;504193281
DE;AT;5;2016;478.0696683;40171036
AT;DE;5;2016;478.0696683;23070632
DE;AT;6;2016;478.0696683;3048151
AT;DE;6;2016;478.0696683;103631053
DE;AT;7;2016;478.0696683;64649767
AT;DE;7;2016;478.0696683;171735788
DE;AT;8;2016;478.0696683;196676127
AT;DE;8;2016;478.0696683;295353041
DE;AT;9;2016;478.0696683;40588298
AT;DE;9;2016;478.0696683;176662778
DE;AT;10;2016;478.0696683;91458005
AT;DE;10;2016;478.0696683;66709425
DE;AT;11;2016;478.0696683;55105675
AT;DE;11;2016;478.0696683;58057758
DE;AT;12;2016;478.0696683;124290557
AT;DE;12;2016;478.0696683;84691072
DE;AT;13;2016;478.0696683;1905811
AT;DE;13;2016;478.0696683;19230102
DE;AT;14;2016;478.0696683;13424432
AT;DE;14;2016;478.0696683;1533854
DE;AT;15;2016;478.0696683;112123886
AT;DE;15;2016;478.0696683;101064632
DE;AT;16;2016;478.0696683;237847144
AT;DE;16;2016;478.0696683;199025077
DE;AT;17;2016;478.0696683;76027626
AT;DE;17;2016;478.0696683;128154132
DE;AT;18;2016;478.0696683;119269898
AT;DE;18;2016;478.0696683;308501953
DE;AT;19;2016;478.0696683;384860974
AT;DE;19;2016;478.0696683;572572479
DE;AT;20;2016;478.0696683;285632652
AT;DE;20;2016;478.0696683;214535711
FR;BE;1;2007;478.9428422;42022546
BE;FR;1;2007;478.9428422;125949269
FR;BE;2;2007;478.9428422;474674022
BE;FR;2;2007;478.9428422;253106512
FR;BE;3;2007;478.9428422;173524803
BE;FR;3;2007;478.9428422;95749362
FR;BE;4;2007;478.9428422;465540152
BE;FR;4;2007;478.9428422;679263172
FR;BE;5;2007;478.9428422;9450010
BE;FR;5;2007;478.9428422;13009478
FR;BE;6;2007;478.9428422;136488496
BE;FR;6;2007;478.9428422;11676900
FR;BE;7;2007;478.9428422;387184852
BE;FR;7;2007;478.9428422;300227903
FR;BE;8;2007;478.9428422;296338232
BE;FR;8;2007;478.9428422;146618256
FR;BE;9;2007;478.9428422;155779244
BE;FR;9;2007;478.9428422;31126526
FR;BE;10;2007;478.9428422;80102786
BE;FR;10;2007;478.9428422;673715862
FR;BE;11;2007;478.9428422;79494098
BE;FR;11;2007;478.9428422;183628237
FR;BE;12;2007;478.9428422;62313416
BE;FR;12;2007;478.9428422;195967572
FR;BE;13;2007;478.9428422;6902705
BE;FR;13;2007;478.9428422;6383486
FR;BE;14;2007;478.9428422;6187185
BE;FR;14;2007;478.9428422;1383096
FR;BE;15;2007;478.9428422;313120929
BE;FR;15;2007;478.9428422;209375597
FR;BE;16;2007;478.9428422;139996649
BE;FR;16;2007;478.9428422;160557258
FR;BE;17;2007;478.9428422;180832239
BE;FR;17;2007;478.9428422;273391679
FR;BE;18;2007;478.9428422;444123868
BE;FR;18;2007;478.9428422;231235548
FR;BE;19;2007;478.9428422;376610349
BE;FR;19;2007;478.9428422;359567517
FR;BE;20;2007;478.9428422;504867838
BE;FR;20;2007;478.9428422;214177664
FR;BE;1;2008;478.9428422;52461604
BE;FR;1;2008;478.9428422;141981044
FR;BE;2;2008;478.9428422;521296061
BE;FR;2;2008;478.9428422;262677297
FR;BE;3;2008;478.9428422;204898115
BE;FR;3;2008;478.9428422;95361949
FR;BE;4;2008;478.9428422;445427904
BE;FR;4;2008;478.9428422;722563303
FR;BE;5;2008;478.9428422;9911121
BE;FR;5;2008;478.9428422;12275972
FR;BE;6;2008;478.9428422;152563401
BE;FR;6;2008;478.9428422;12351318
FR;BE;7;2008;478.9428422;395132892
BE;FR;7;2008;478.9428422;295393695
FR;BE;8;2008;478.9428422;308893764
BE;FR;8;2008;478.9428422;162535212
FR;BE;9;2008;478.9428422;192756989
BE;FR;9;2008;478.9428422;24136645
FR;BE;10;2008;478.9428422;86170062
BE;FR;10;2008;478.9428422;776339287
FR;BE;11;2008;478.9428422;107438854
BE;FR;11;2008;478.9428422;269094125
FR;BE;12;2008;478.9428422;86500851
BE;FR;12;2008;478.9428422;302111398
FR;BE;13;2008;478.9428422;8602948
BE;FR;13;2008;478.9428422;7746798
FR;BE;14;2008;478.9428422;5130069
BE;FR;14;2008;478.9428422;1733962
FR;BE;15;2008;478.9428422;389581180
BE;FR;15;2008;478.9428422;319978045
FR;BE;16;2008;478.9428422;155684405
BE;FR;16;2008;478.9428422;172028482
FR;BE;17;2008;478.9428422;194718607
BE;FR;17;2008;478.9428422;238087446
FR;BE;18;2008;478.9428422;481275544
BE;FR;18;2008;478.9428422;223533515
FR;BE;19;2008;478.9428422;424457532
BE;FR;19;2008;478.9428422;397528282
FR;BE;20;2008;478.9428422;531058356
BE;FR;20;2008;478.9428422;232003538
FR;BE;1;2009;478.9428422;46253972
BE;FR;1;2009;478.9428422;162973609
FR;BE;2;2009;478.9428422;512056910
BE;FR;2;2009;478.9428422;263658326
FR;BE;3;2009;478.9428422;201103718
BE;FR;3;2009;478.9428422;104183966
FR;BE;4;2009;478.9428422;448563849
BE;FR;4;2009;478.9428422;646733784
FR;BE;5;2009;478.9428422;12606024
BE;FR;5;2009;478.9428422;12665796
FR;BE;6;2009;478.9428422;160183716
BE;FR;6;2009;478.9428422;11776441
FR;BE;7;2009;478.9428422;386276198
BE;FR;7;2009;478.9428422;296894466
FR;BE;8;2009;478.9428422;254336857
BE;FR;8;2009;478.9428422;145755292
FR;BE;9;2009;478.9428422;329668489
BE;FR;9;2009;478.9428422;24168497
FR;BE;10;2009;478.9428422;74963859
BE;FR;10;2009;478.9428422;608682082
FR;BE;11;2009;478.9428422;89374569
BE;FR;11;2009;478.9428422;217750515
FR;BE;12;2009;478.9428422;79137414
BE;FR;12;2009;478.9428422;259496407
FR;BE;13;2009;478.9428422;6828299
BE;FR;13;2009;478.9428422;6777678
FR;BE;14;2009;478.9428422;3302593
BE;FR;14;2009;478.9428422;2928500
FR;BE;15;2009;478.9428422;396827381
BE;FR;15;2009;478.9428422;243137825
FR;BE;16;2009;478.9428422;157918788
BE;FR;16;2009;478.9428422;164876806
FR;BE;17;2009;478.9428422;190013379
BE;FR;17;2009;478.9428422;267168200
FR;BE;18;2009;478.9428422;498103626
BE;FR;18;2009;478.9428422;265592773
FR;BE;19;2009;478.9428422;415492756
BE;FR;19;2009;478.9428422;402423440
FR;BE;20;2009;478.9428422;541054045
BE;FR;20;2009;478.9428422;227089407
FR;BE;1;2010;478.9428422;48039750
BE;FR;1;2010;478.9428422;147555423
FR;BE;2;2010;478.9428422;532259023
BE;FR;2;2010;478.9428422;264530200
FR;BE;3;2010;478.9428422;212435677
BE;FR;3;2010;478.9428422;106880834
FR;BE;4;2010;478.9428422;533603397
BE;FR;4;2010;478.9428422;738311441
FR;BE;5;2010;478.9428422;13440467
BE;FR;5;2010;478.9428422;12697876
FR;BE;6;2010;478.9428422;163248872
BE;FR;6;2010;478.9428422;10823068
FR;BE;7;2010;478.9428422;416088695
BE;FR;7;2010;478.9428422;285882697
FR;BE;8;2010;478.9428422;244167458
BE;FR;8;2010;478.9428422;142194972
FR;BE;9;2010;478.9428422;261304484
BE;FR;9;2010;478.9428422;26161378
FR;BE;10;2010;478.9428422;80410657
BE;FR;10;2010;478.9428422;602486367
FR;BE;11;2010;478.9428422;77724485
BE;FR;11;2010;478.9428422;211105747
FR;BE;12;2010;478.9428422;89978141
BE;FR;12;2010;478.9428422;310541436
FR;BE;13;2010;478.9428422;6703671
BE;FR;13;2010;478.9428422;8091324
FR;BE;14;2010;478.9428422;2180083
BE;FR;14;2010;478.9428422;2610600
FR;BE;15;2010;478.9428422;385120250
BE;FR;15;2010;478.9428422;287670220
FR;BE;16;2010;478.9428422;159885748
BE;FR;16;2010;478.9428422;165127126
FR;BE;17;2010;478.9428422;168244340
BE;FR;17;2010;478.9428422;248409438
FR;BE;18;2010;478.9428422;530171392
BE;FR;18;2010;478.9428422;248880869
FR;BE;19;2010;478.9428422;426571495
BE;FR;19;2010;478.9428422;411945138
FR;BE;20;2010;478.9428422;551947212
BE;FR;20;2010;478.9428422;226706109
FR;BE;1;2011;478.9428422;38888463
BE;FR;1;2011;478.9428422;132365516
FR;BE;2;2011;478.9428422;559452699
BE;FR;2;2011;478.9428422;274472857
FR;BE;3;2011;478.9428422;265033295
BE;FR;3;2011;478.9428422;119246278
FR;BE;4;2011;478.9428422;547722651
BE;FR;4;2011;478.9428422;826297438
FR;BE;5;2011;478.9428422;17066994
BE;FR;5;2011;478.9428422;17722367
FR;BE;6;2011;478.9428422;141007937
BE;FR;6;2011;478.9428422;8864802
FR;BE;7;2011;478.9428422;388137774
BE;FR;7;2011;478.9428422;338979169
FR;BE;8;2011;478.9428422;266503811
BE;FR;8;2011;478.9428422;147638173
FR;BE;9;2011;478.9428422;360059799
BE;FR;9;2011;478.9428422;28013555
FR;BE;10;2011;478.9428422;84319580
BE;FR;10;2011;478.9428422;789423248
FR;BE;11;2011;478.9428422;94077698
BE;FR;11;2011;478.9428422;248989705
FR;BE;12;2011;478.9428422;84791944
BE;FR;12;2011;478.9428422;445473539
FR;BE;13;2011;478.9428422;8602683
BE;FR;13;2011;478.9428422;9268239
FR;BE;14;2011;478.9428422;2423751
BE;FR;14;2011;478.9428422;3328898
FR;BE;15;2011;478.9428422;473159692
BE;FR;15;2011;478.9428422;456690188
FR;BE;16;2011;478.9428422;168906482
BE;FR;16;2011;478.9428422;170585778
FR;BE;17;2011;478.9428422;178003846
BE;FR;17;2011;478.9428422;284165324
FR;BE;18;2011;478.9428422;603108211
BE;FR;18;2011;478.9428422;240019891
FR;BE;19;2011;478.9428422;486727100
BE;FR;19;2011;478.9428422;480591645
FR;BE;20;2011;478.9428422;601357397
BE;FR;20;2011;478.9428422;259454353
FR;BE;1;2012;478.9428422;41747486
BE;FR;1;2012;478.9428422;160673324
FR;BE;2;2012;478.9428422;537557951
BE;FR;2;2012;478.9428422;265233103
FR;BE;3;2012;478.9428422;188649371
BE;FR;3;2012;478.9428422;118992779
FR;BE;4;2012;478.9428422;526000915
BE;FR;4;2012;478.9428422;815933716
FR;BE;5;2012;478.9428422;17269074
BE;FR;5;2012;478.9428422;18639877
FR;BE;6;2012;478.9428422;118918212
BE;FR;6;2012;478.9428422;10095346
FR;BE;7;2012;478.9428422;467982094
BE;FR;7;2012;478.9428422;387807375
FR;BE;8;2012;478.9428422;347925860
BE;FR;8;2012;478.9428422;171224751
FR;BE;9;2012;478.9428422;315279894
BE;FR;9;2012;478.9428422;33378006
FR;BE;10;2012;478.9428422;77099988
BE;FR;10;2012;478.9428422;960169637
FR;BE;11;2012;478.9428422;90280320
BE;FR;11;2012;478.9428422;283353057
FR;BE;12;2012;478.9428422;94729137
BE;FR;12;2012;478.9428422;375565583
FR;BE;13;2012;478.9428422;9961102
BE;FR;13;2012;478.9428422;11454477
FR;BE;14;2012;478.9428422;2443030
BE;FR;14;2012;478.9428422;4401020
FR;BE;15;2012;478.9428422;398246337
BE;FR;15;2012;478.9428422;324572080
FR;BE;16;2012;478.9428422;169278348
BE;FR;16;2012;478.9428422;171710141
FR;BE;17;2012;478.9428422;190704038
BE;FR;17;2012;478.9428422;366223439
FR;BE;18;2012;478.9428422;517850169
BE;FR;18;2012;478.9428422;195473873
FR;BE;19;2012;478.9428422;500915698
BE;FR;19;2012;478.9428422;484611548
FR;BE;20;2012;478.9428422;613491236
BE;FR;20;2012;478.9428422;270543052
FR;BE;1;2013;478.9428422;41949225
BE;FR;1;2013;478.9428422;186523393
FR;BE;2;2013;478.9428422;557394305
BE;FR;2;2013;478.9428422;261714433
FR;BE;3;2013;478.9428422;180855279
BE;FR;3;2013;478.9428422;136458085
FR;BE;4;2013;478.9428422;631528481
BE;FR;4;2013;478.9428422;819994651
FR;BE;5;2013;478.9428422;23005633
BE;FR;5;2013;478.9428422;21266520
FR;BE;6;2013;478.9428422;127988459
BE;FR;6;2013;478.9428422;11961367
FR;BE;7;2013;478.9428422;525961095
BE;FR;7;2013;478.9428422;462691724
FR;BE;8;2013;478.9428422;423934636
BE;FR;8;2013;478.9428422;182643020
FR;BE;9;2013;478.9428422;151195722
BE;FR;9;2013;478.9428422;34462952
FR;BE;10;2013;478.9428422;86397971
BE;FR;10;2013;478.9428422;1057011224
FR;BE;11;2013;478.9428422;89758165
BE;FR;11;2013;478.9428422;300497096
FR;BE;12;2013;478.9428422;97433151
BE;FR;12;2013;478.9428422;189380663
FR;BE;13;2013;478.9428422;17363302
BE;FR;13;2013;478.9428422;10647888
FR;BE;14;2013;478.9428422;2362804
BE;FR;14;2013;478.9428422;4249668
FR;BE;15;2013;478.9428422;384331630
BE;FR;15;2013;478.9428422;330890812
FR;BE;16;2013;478.9428422;182102928
BE;FR;16;2013;478.9428422;183236276
FR;BE;17;2013;478.9428422;178598524
BE;FR;17;2013;478.9428422;339439037
FR;BE;18;2013;478.9428422;527923012
BE;FR;18;2013;478.9428422;193913678
FR;BE;19;2013;478.9428422;553004197
BE;FR;19;2013;478.9428422;464443289
FR;BE;20;2013;478.9428422;674099229
BE;FR;20;2013;478.9428422;274905440
FR;BE;1;2014;478.9428422;48495845
BE;FR;1;2014;478.9428422;154747954
FR;BE;2;2014;478.9428422;553743919
BE;FR;2;2014;478.9428422;251450498
FR;BE;3;2014;478.9428422;195485478
BE;FR;3;2014;478.9428422;147681527
FR;BE;4;2014;478.9428422;687918680
BE;FR;4;2014;478.9428422;844496056
FR;BE;5;2014;478.9428422;23516015
BE;FR;5;2014;478.9428422;21018537
FR;BE;6;2014;478.9428422;142564632
BE;FR;6;2014;478.9428422;10068314
FR;BE;7;2014;478.9428422;506664623
BE;FR;7;2014;478.9428422;417999619
FR;BE;8;2014;478.9428422;401528528
BE;FR;8;2014;478.9428422;187723047
FR;BE;9;2014;478.9428422;217386714
BE;FR;9;2014;478.9428422;36063858
FR;BE;10;2014;478.9428422;94343628
BE;FR;10;2014;478.9428422;801311342
FR;BE;11;2014;478.9428422;87627285
BE;FR;11;2014;478.9428422;249745833
FR;BE;12;2014;478.9428422;112186447
BE;FR;12;2014;478.9428422;375815141
FR;BE;13;2014;478.9428422;16579237
BE;FR;13;2014;478.9428422;9336355
FR;BE;14;2014;478.9428422;2696691
BE;FR;14;2014;478.9428422;3153940
FR;BE;15;2014;478.9428422;316164480
BE;FR;15;2014;478.9428422;300311153
FR;BE;16;2014;478.9428422;174908092
BE;FR;16;2014;478.9428422;177982400
FR;BE;17;2014;478.9428422;174346943
BE;FR;17;2014;478.9428422;286647695
FR;BE;18;2014;478.9428422;570274142
BE;FR;18;2014;478.9428422;229886304
FR;BE;19;2014;478.9428422;527986468
BE;FR;19;2014;478.9428422;459054361
FR;BE;20;2014;478.9428422;702613540
BE;FR;20;2014;478.9428422;249755800
FR;BE;1;2015;478.9428422;52127387
BE;FR;1;2015;478.9428422;149893215
FR;BE;2;2015;478.9428422;545531556
BE;FR;2;2015;478.9428422;261234259
FR;BE;3;2015;478.9428422;215799304
BE;FR;3;2015;478.9428422;140828608
FR;BE;4;2015;478.9428422;603808756
BE;FR;4;2015;478.9428422;781642661
FR;BE;5;2015;478.9428422;25674806
BE;FR;5;2015;478.9428422;20963403
FR;BE;6;2015;478.9428422;145220682
BE;FR;6;2015;478.9428422;8572513
FR;BE;7;2015;478.9428422;534011518
BE;FR;7;2015;478.9428422;440159352
FR;BE;8;2015;478.9428422;475441537
BE;FR;8;2015;478.9428422;204169798
FR;BE;9;2015;478.9428422;247542028
BE;FR;9;2015;478.9428422;32640082
FR;BE;10;2015;478.9428422;104572327
BE;FR;10;2015;478.9428422;789887139
FR;BE;11;2015;478.9428422;84857295
BE;FR;11;2015;478.9428422;247789941
FR;BE;12;2015;478.9428422;86860626
BE;FR;12;2015;478.9428422;284792176
FR;BE;13;2015;478.9428422;13911261
BE;FR;13;2015;478.9428422;10069598
FR;BE;14;2015;478.9428422;3672715
BE;FR;14;2015;478.9428422;3463861
FR;BE;15;2015;478.9428422;324876465
BE;FR;15;2015;478.9428422;271677790
FR;BE;16;2015;478.9428422;182969983
BE;FR;16;2015;478.9428422;173222650
FR;BE;17;2015;478.9428422;167993805
BE;FR;17;2015;478.9428422;217008744
FR;BE;18;2015;478.9428422;703829329
BE;FR;18;2015;478.9428422;355760903
FR;BE;19;2015;478.9428422;592111248
BE;FR;19;2015;478.9428422;464824952
FR;BE;20;2015;478.9428422;670653963
BE;FR;20;2015;478.9428422;256451906
FR;BE;1;2016;478.9428422;46369319
BE;FR;1;2016;478.9428422;164075237
FR;BE;2;2016;478.9428422;553383529
BE;FR;2;2016;478.9428422;245549432
FR;BE;3;2016;478.9428422;234465678
BE;FR;3;2016;478.9428422;140385290
FR;BE;4;2016;478.9428422;616199950
BE;FR;4;2016;478.9428422;757278149
FR;BE;5;2016;478.9428422;23857048
BE;FR;5;2016;478.9428422;22545731
FR;BE;6;2016;478.9428422;150274924
BE;FR;6;2016;478.9428422;7992930
FR;BE;7;2016;478.9428422;562350081
BE;FR;7;2016;478.9428422;520961607
FR;BE;8;2016;478.9428422;548198322
BE;FR;8;2016;478.9428422;215182596
FR;BE;9;2016;478.9428422;242713300
BE;FR;9;2016;478.9428422;33267327
FR;BE;10;2016;478.9428422;108521619
BE;FR;10;2016;478.9428422;755324777
FR;BE;11;2016;478.9428422;85002552
BE;FR;11;2016;478.9428422;273461123
FR;BE;12;2016;478.9428422;100106306
BE;FR;12;2016;478.9428422;394340403
FR;BE;13;2016;478.9428422;15420733
BE;FR;13;2016;478.9428422;18269831
FR;BE;14;2016;478.9428422;5301048
